transaction_id,user_id,merchant_id,amount,timestamp,location,merchant_category,device_type,is_international,is_fraud
45a78224d3,U0638,M031,0.39,2025-01-14 00:54:40.468743,Tobruk,Fuel,pos_terminal,0,0
d0e3f4e7d7,U0846,M047,42.05,2025-05-29 14:09:12.469987,Tripoli,Grocery,mobile,0,0
44188b7869,U0528,M147,12.3,2025-01-19 04:05:46.465496,Benghazi,Travel,mobile,0,0
7122e36b34,U0993,M042,45.54,2024-09-02 17:30:34.451427,Misrata,Grocery,pos_terminal,0,0
02d0031000,U0430,M008,87.61,2024-10-19 15:55:27.470089,Misrata,Electronics,web,0,0
194b2b7f1c,U0979,M156,79.94,2024-10-01 04:28:45.445445,Sebha,Grocery,web,0,0
712cc16b5a,U0733,M147,93.28,2025-03-01 20:54:40.450098,Misrata,Grocery,web,0,0
30fa9f02c3,U0276,M150,22.93,2025-04-13 00:59:52.452735,Benghazi,Electronics,web,0,0
391d23a050,U0596,M163,205.95,2024-11-12 02:59:33.464056,Misrata,Grocery,mobile,0,0
f57d5be284,U0277,M137,27.08,2025-03-28 19:24:45.475956,Misrata,Fuel,pos_terminal,0,0
db8421707f,U0328,M166,95.14,2024-11-20 18:20:05.469630,Tripoli,Fuel,mobile,0,0
64b52817bc,U0143,M095,89.24,2024-09-07 02:12:01.466122,Sebha,Grocery,pos_terminal,0,0
41b531c53c,U0869,M135,128.94,2025-05-01 03:13:54.472724,Benghazi,Fuel,web,0,0
366048de16,U0596,M001,6.59,2024-10-26 21:24:28.470959,Tobruk,Travel,pos_terminal,0,0
7173e7aa00,U0143,M016,17,2025-05-24 09:04:24.459267,Misrata,Fuel,pos_terminal,0,0
3eba7cf022,U0889,M052,1.76,2024-08-23 06:46:58.458605,Tobruk,Fuel,pos_terminal,0,0
bf30854825,U0445,M005,34.86,2025-01-20 12:31:13.459865,Sebha,Grocery,web,0,0
e0fd65a34a,U0853,M154,1.62,2024-11-20 15:33:22.466098,Sebha,Fuel,pos_terminal,0,0
285d2e9778,U0999,M054,20.87,2024-08-19 22:57:58.469921,Tripoli,Grocery,pos_terminal,0,0
5ada21d80d,U0800,M188,11.6,2024-06-22 14:20:00.450022,Tobruk,Fuel,pos_terminal,0,0
271410b129,U0789,M135,32.98,2025-04-09 10:50:59.445758,Sebha,Electronics,mobile,0,0
bb883a73c5,U0022,M052,28.78,2025-02-26 04:38:17.463359,Benghazi,Fuel,mobile,0,0
a376ac1ad8,U0633,M113,5.43,2024-11-08 12:38:40.458891,Benghazi,Travel,web,0,0
03b4a7f4f2,U0761,M074,75.59,2025-04-21 07:40:58.458532,Tobruk,Clothing,mobile,0,0
07a527fb75,U0428,M138,179.87,2025-01-05 23:36:50.472060,Tripoli,Grocery,pos_terminal,0,0
7794fc6731,U0784,M120,241.63,2025-06-18 00:30:00.450814,Benghazi,Clothing,mobile,0,0
d5786c547f,U0898,M107,54.74,2024-07-10 08:48:10.481895,Tobruk,Grocery,pos_terminal,0,0
8920c37d10,U0235,M050,31.02,2024-08-16 00:36:34.479138,Sebha,Travel,web,0,0
33c7e67a57,U0654,M087,25.62,2024-09-26 03:33:40.478199,Misrata,Clothing,pos_terminal,0,0
245856a85d,U0293,M122,12.27,2025-04-13 06:20:27.474035,Tripoli,Fuel,web,0,0
230ae6e811,U0782,M173,20.25,2024-09-13 11:20:42.447853,Benghazi,Travel,mobile,0,0
3a3368bffc,U0414,M190,39.72,2024-10-27 23:32:10.479153,Tripoli,Grocery,mobile,0,0
4464bdf04c,U0118,M146,97.38,2024-07-13 18:45:26.447467,Tobruk,Fuel,mobile,1,0
109625ec9e,U0014,M106,18.53,2024-12-02 20:05:29.451808,Tobruk,Grocery,pos_terminal,0,0
2e1c6f910b,U0294,M071,3.27,2025-05-11 03:17:12.453831,Benghazi,Grocery,web,0,0
13f3903385,U0545,M142,11.59,2025-01-03 08:42:45.459787,Tripoli,Fuel,web,0,0
b215254dbd,U0363,M037,106.71,2024-08-27 07:08:29.476273,Tripoli,Electronics,pos_terminal,0,0
f780ba44fa,U0449,M006,167.51,2024-12-31 05:34:03.470245,Tobruk,Grocery,mobile,1,0
3405e58c2e,U0526,M171,74.42,2024-08-08 14:57:07.444298,Sebha,Electronics,mobile,0,0
f433a99125,U0183,M136,47.36,2025-01-26 16:21:48.450422,Benghazi,Clothing,mobile,0,0
34a9b610a0,U0749,M187,26.21,2024-07-26 07:42:37.450412,Sebha,Grocery,mobile,0,0
9a6f908f33,U0875,M151,47.9,2025-03-17 05:38:16.456553,Sebha,Grocery,web,0,0
15abf652bd,U0238,M123,8.82,2025-01-22 19:48:30.479549,Tobruk,Travel,pos_terminal,0,0
6da2ba3bdc,U0231,M156,67.97,2025-01-23 23:14:54.473350,Tobruk,Travel,mobile,0,0
6cad5fba3e,U0633,M097,61.88,2024-07-27 21:51:32.450859,Tobruk,Electronics,web,0,0
c2eb3a24e5,U0341,M011,145.3,2024-08-21 14:04:42.475659,Tripoli,Fuel,web,1,0
61b3ce203d,U0568,M027,112.11,2024-08-29 09:33:16.460703,Sebha,Clothing,mobile,0,0
7de019450a,U0830,M044,17.44,2024-07-12 23:02:16.461045,Tobruk,Travel,web,0,0
8511c7a999,U0575,M171,76.35,2024-08-16 01:04:01.458856,Tobruk,Clothing,mobile,0,0
4ccf325bf9,U0325,M022,37,2024-11-27 12:00:57.479309,Tobruk,Clothing,mobile,0,0
5de01a980e,U0723,M092,16.41,2025-01-27 14:14:27.463467,Tripoli,Travel,web,0,0
86d97a5350,U0604,M122,39.95,2024-07-26 14:45:09.444952,Sebha,Travel,mobile,0,0
fb9d2de9ad,U0182,M183,34.48,2025-02-08 16:49:47.458171,Tripoli,Electronics,mobile,0,0
b556bd8dc7,U0885,M128,6.22,2024-12-28 10:41:46.450511,Tripoli,Clothing,pos_terminal,0,0
cfe6bae315,U0046,M139,38,2024-10-19 05:01:04.461842,Tobruk,Electronics,web,0,0
63e8ffadb9,U0101,M129,43.68,2024-08-04 23:09:27.476764,Tripoli,Fuel,web,0,0
721e287458,U0523,M103,33.56,2025-05-24 18:20:27.457685,Tobruk,Grocery,web,0,0
a25834367a,U0635,M191,81.69,2025-05-11 22:46:13.442811,Misrata,Clothing,web,0,0
2e9974d9fb,U0188,M027,6.58,2024-06-27 19:43:39.467996,Misrata,Clothing,web,0,0
43ee8a9e49,U0226,M145,18.45,2024-12-24 01:58:15.453946,Sebha,Fuel,web,0,0
79be14965f,U0189,M078,0.25,2024-07-16 01:42:07.475402,Misrata,Travel,pos_terminal,0,0
e471f85d8a,U0469,M108,40.48,2025-03-25 10:30:36.478057,Tripoli,Clothing,mobile,0,0
fb3746ed8c,U0114,M145,21.04,2024-10-18 08:13:50.471285,Misrata,Clothing,web,1,1
e2ccf5bff5,U0446,M000,80.72,2024-11-26 16:02:38.446783,Tripoli,Electronics,mobile,0,0
466f8087d2,U0640,M162,100.23,2025-03-10 05:15:29.454501,Sebha,Clothing,web,0,0
efbcd50810,U0238,M109,79.16,2025-04-24 00:50:38.450831,Tripoli,Travel,pos_terminal,0,0
bc77760533,U0886,M187,44.75,2024-08-29 05:33:25.460362,Sebha,Clothing,pos_terminal,0,0
4fe158aef6,U0352,M138,112.6,2025-01-10 00:46:10.458947,Sebha,Travel,pos_terminal,0,0
dadef289c1,U0795,M037,58.24,2025-03-04 19:17:15.449436,Tobruk,Electronics,web,0,0
fe3aa41736,U0816,M198,27.07,2025-05-16 01:20:30.471635,Sebha,Travel,web,0,0
76f5e73092,U0827,M194,101.38,2025-02-01 21:27:45.455907,Misrata,Electronics,web,0,0
4ab904d7a2,U0352,M056,38.27,2025-03-21 01:27:39.481074,Sebha,Fuel,web,1,0
0fad77f828,U0368,M073,162.35,2025-01-04 00:26:30.444935,Tripoli,Electronics,web,0,0
fa07dc2139,U0496,M188,37.88,2024-10-21 06:36:12.478012,Sebha,Clothing,mobile,0,0
c1c3213a5c,U0965,M184,10,2024-10-19 15:12:36.446640,Tobruk,Clothing,web,0,0
a4ad996235,U0693,M056,54.83,2025-03-13 10:19:44.448224,Misrata,Grocery,pos_terminal,0,0
b6677ee6f7,U0254,M183,29.03,2025-04-10 13:32:18.464231,Tobruk,Clothing,mobile,0,0
804095555e,U0890,M163,149.72,2025-02-07 07:28:55.476256,Misrata,Clothing,web,0,0
e5a6316e3b,U0283,M047,6.84,2024-10-28 11:04:04.460656,Sebha,Electronics,web,0,0
789d934065,U0607,M140,5.16,2025-04-27 16:49:26.449930,Benghazi,Grocery,mobile,0,0
a9992be637,U0685,M145,48.66,2024-10-26 05:24:25.452711,Tobruk,Fuel,mobile,0,0
4ab39abcc5,U0091,M194,1.38,2024-12-16 15:27:21.447956,Benghazi,Fuel,pos_terminal,0,0
68f1b00179,U0289,M052,92.31,2025-02-09 06:23:48.442572,Benghazi,Travel,mobile,1,0
c6e838dacd,U0526,M095,195.39,2024-10-04 10:07:23.450128,Tripoli,Travel,mobile,0,0
8297b38a1d,U0569,M112,2.8,2024-12-17 21:19:48.463472,Tobruk,Travel,mobile,0,0
37d6b77eba,U0205,M013,0.91,2025-05-02 07:23:16.480243,Sebha,Grocery,pos_terminal,0,0
5d9df79215,U0113,M137,29.57,2025-04-08 07:35:27.474023,Tobruk,Travel,mobile,0,0
4c8f4e74a4,U0436,M160,98.69,2024-12-21 13:22:46.458869,Sebha,Travel,web,0,0
0e9fd7a63b,U0781,M108,8.4,2024-08-05 10:30:01.451507,Sebha,Grocery,mobile,0,0
aef3cb2cc1,U0681,M135,7.05,2024-10-03 09:39:54.453643,Misrata,Clothing,pos_terminal,0,0
a9a05266e4,U0018,M054,69.59,2024-10-17 01:49:42.472736,Sebha,Travel,pos_terminal,0,0
99fd005702,U0457,M193,18.93,2025-04-21 11:48:24.472291,Misrata,Electronics,pos_terminal,0,0
e7b6ebc4fe,U0733,M013,0.66,2024-10-20 12:25:12.449529,Benghazi,Travel,pos_terminal,0,0
8e0ae97e73,U0616,M148,54.48,2025-03-13 10:54:09.475398,Benghazi,Clothing,web,1,0
5572fcedea,U0939,M013,6.29,2025-03-11 01:12:39.464388,Benghazi,Fuel,mobile,1,0
6fd8238ab0,U0688,M001,81.05,2024-11-05 20:42:25.454993,Sebha,Electronics,web,0,0
b2557a6689,U0356,M091,4.87,2024-07-23 02:05:17.447801,Sebha,Clothing,mobile,0,0
9533b834e8,U0164,M084,0.44,2024-10-03 20:50:37.447521,Sebha,Grocery,mobile,0,0
36e71f4708,U0729,M075,75.68,2024-09-22 00:02:06.470666,Misrata,Clothing,web,0,0
3c93f3a79e,U0040,M091,75.38,2024-08-14 02:46:50.477103,Misrata,Grocery,pos_terminal,0,0
f7ae291f88,U0354,M096,153.86,2025-05-28 04:06:38.455188,Tripoli,Travel,web,0,0
f2a63c0d25,U0850,M043,154.92,2025-04-10 04:10:34.443316,Misrata,Grocery,web,0,0
271855678b,U0516,M112,182.75,2025-04-17 16:48:14.447008,Benghazi,Grocery,pos_terminal,0,0
8403018ae6,U0162,M129,38.02,2025-06-11 08:09:24.465427,Sebha,Travel,web,0,0
c282d219ee,U0008,M194,58.74,2024-11-12 00:03:16.468421,Tripoli,Grocery,mobile,0,0
d3d82e441a,U0513,M137,1.4,2025-01-23 22:34:11.472639,Misrata,Electronics,pos_terminal,0,0
4589bd7787,U0686,M139,28.17,2024-12-10 08:06:58.469544,Sebha,Clothing,mobile,1,0
8715624886,U0546,M116,30.69,2025-03-24 06:35:10.464782,Tripoli,Clothing,web,0,0
81caa0bd5f,U0403,M119,39.59,2024-08-17 03:29:48.464919,Tripoli,Clothing,pos_terminal,0,0
c242ac4753,U0830,M071,26.71,2024-12-16 03:51:50.470254,Tripoli,Travel,pos_terminal,0,0
41866344a4,U0086,M149,33,2024-07-30 20:13:43.451584,Misrata,Grocery,mobile,1,0
3b349c8346,U0212,M179,44.88,2025-03-06 06:49:02.456700,Tripoli,Clothing,pos_terminal,0,0
14b63ee626,U0575,M073,42.18,2024-12-15 02:46:36.454294,Tobruk,Electronics,mobile,0,0
2fdd00c23f,U0807,M034,8.77,2024-06-30 18:50:45.447060,Sebha,Electronics,mobile,0,0
87b261a3ba,U0385,M095,28.71,2024-09-08 21:09:51.464510,Tobruk,Grocery,web,0,0
f9943b2c25,U0044,M106,5.83,2025-03-10 14:05:37.455390,Misrata,Travel,mobile,0,0
9ddc489dc5,U0659,M141,102.63,2025-02-09 04:25:14.446056,Sebha,Clothing,web,0,0
392b1c5020,U0065,M074,72.6,2025-02-15 09:22:25.444485,Benghazi,Fuel,pos_terminal,0,0
cb3e191936,U0119,M154,43.5,2024-09-09 10:39:03.461775,Tobruk,Grocery,pos_terminal,0,0
0aa3b34eb1,U0670,M110,50.72,2024-12-24 00:29:27.455088,Benghazi,Grocery,pos_terminal,0,0
9f4cddae87,U0166,M075,88.96,2024-11-20 21:45:33.466839,Misrata,Grocery,pos_terminal,0,0
bd3f5d8ffa,U0607,M141,52.5,2025-02-26 03:00:28.458982,Misrata,Electronics,web,0,0
437e1b7f6d,U0189,M074,77.42,2024-12-25 02:09:12.473864,Misrata,Clothing,mobile,0,0
8ee3d4fe53,U0004,M005,23.48,2025-03-29 23:35:40.446454,Tripoli,Travel,mobile,0,0
fc6e99d592,U0311,M022,20.36,2025-05-20 00:09:06.479096,Benghazi,Electronics,mobile,0,0
bcb2db501a,U0622,M083,77.07,2024-10-01 08:14:45.446555,Sebha,Fuel,mobile,0,0
9c710a42e2,U0327,M121,17.45,2025-04-22 23:12:14.477456,Tripoli,Grocery,pos_terminal,0,0
50349c4dcf,U0217,M060,1.54,2025-05-24 21:05:58.446063,Benghazi,Electronics,mobile,0,0
054f6ce3b2,U0678,M087,84.54,2024-08-15 18:36:50.461870,Sebha,Grocery,web,0,0
d0250cd925,U0236,M184,48.54,2025-01-10 12:12:50.476628,Tripoli,Travel,mobile,0,0
698797f6d2,U0743,M198,38.81,2024-12-02 07:10:25.448191,Tobruk,Electronics,web,0,0
fde4a347cd,U0988,M136,31.36,2024-08-29 03:01:31.477253,Tripoli,Travel,pos_terminal,0,0
e69845b44b,U0741,M048,22.18,2024-09-07 16:43:48.467638,Sebha,Fuel,web,0,0
a5c573c56f,U0479,M057,72.73,2025-06-10 16:51:40.450032,Misrata,Grocery,web,0,0
529f89f090,U0251,M177,149.18,2025-02-03 14:42:58.453672,Tobruk,Fuel,pos_terminal,0,0
445937b665,U0397,M115,121.78,2024-10-17 16:53:09.448376,Tobruk,Fuel,web,0,0
ac747acf8d,U0101,M175,107.18,2024-08-23 18:10:14.481307,Misrata,Fuel,mobile,0,0
c584705478,U0057,M107,9.87,2024-08-24 13:42:37.473924,Tobruk,Electronics,pos_terminal,0,0
b1a4af73ae,U0473,M018,35.12,2024-08-17 13:01:15.466963,Tripoli,Clothing,pos_terminal,0,0
f653782633,U0656,M083,65.58,2024-07-20 11:27:39.445351,Tripoli,Electronics,web,0,0
67eb1856e4,U0350,M184,70.03,2025-04-23 22:35:21.449674,Tripoli,Fuel,mobile,0,0
c039313181,U0520,M112,95.51,2025-01-04 09:52:45.481991,Tobruk,Fuel,mobile,0,0
8adca9a294,U0580,M050,31.29,2025-02-06 17:47:30.447529,Sebha,Grocery,mobile,0,0
e9adab0637,U0493,M044,88.11,2025-04-29 06:20:17.442547,Benghazi,Grocery,web,0,0
cc00680d81,U0023,M028,54.16,2025-04-30 11:02:21.476590,Benghazi,Grocery,pos_terminal,0,0
0462ead152,U0402,M005,34.54,2024-10-04 22:28:24.451854,Sebha,Electronics,pos_terminal,0,0
bfd7532aa0,U0432,M007,26.83,2024-12-25 18:34:45.477369,Tobruk,Clothing,web,1,0
085cf0ae5d,U0974,M183,50.55,2025-02-09 04:05:45.467310,Tripoli,Clothing,web,1,0
2d68356574,U0414,M187,31.64,2024-10-14 01:24:37.463716,Misrata,Grocery,pos_terminal,0,0
2556d2ab5f,U0248,M156,6.64,2025-02-17 12:35:52.464848,Tobruk,Electronics,mobile,0,0
4d6443529f,U0088,M106,67.46,2024-07-02 22:19:18.478731,Sebha,Clothing,web,1,0
acec2482d7,U0991,M032,16.02,2024-07-17 14:53:09.464578,Sebha,Travel,web,0,0
44735217ce,U0228,M131,6.05,2024-12-06 20:35:11.473996,Tripoli,Clothing,mobile,0,0
38745f83fe,U0596,M111,15.55,2025-03-25 05:40:20.464583,Sebha,Fuel,pos_terminal,0,0
5294c73fc3,U0347,M152,32.53,2024-10-26 10:19:50.471423,Tripoli,Fuel,web,0,0
add465ab02,U0687,M065,1.85,2024-07-23 11:35:32.447926,Sebha,Travel,web,0,0
57a509a025,U0998,M018,13.8,2025-04-03 19:49:38.476670,Benghazi,Clothing,pos_terminal,0,0
9c3e60bfaa,U0555,M140,141.16,2025-02-20 11:06:45.460641,Tripoli,Fuel,pos_terminal,0,0
09059239f7,U0148,M025,109.44,2024-08-08 03:20:13.453648,Tripoli,Electronics,pos_terminal,0,0
ab8244edb7,U0121,M000,4.81,2024-12-31 01:04:32.451344,Tobruk,Grocery,web,0,0
f0e310602d,U0878,M071,3.29,2025-02-02 23:40:15.445795,Benghazi,Grocery,web,0,0
d6eb45e2f0,U0493,M185,64.78,2025-01-21 16:58:08.478989,Sebha,Travel,web,0,0
d516fa1342,U0672,M197,22.54,2024-06-28 21:06:41.468201,Misrata,Travel,pos_terminal,0,0
c5fba32354,U0939,M091,12.77,2024-07-14 08:11:15.477782,Misrata,Electronics,mobile,0,0
1f7685b134,U0028,M087,73.96,2024-09-09 17:17:55.447903,Misrata,Electronics,web,0,0
951629da7d,U0249,M137,109.62,2024-11-11 08:08:00.473525,Misrata,Clothing,web,0,0
cd436a25ac,U0756,M189,23.6,2024-12-19 05:07:41.445848,Benghazi,Grocery,mobile,0,0
231da386e9,U0028,M162,63.46,2024-12-13 12:02:06.469764,Misrata,Travel,mobile,0,0
08cff89f47,U0470,M031,123.95,2024-08-05 20:48:24.478116,Benghazi,Clothing,pos_terminal,0,0
7ec9c5b3d0,U0050,M083,146.67,2025-02-20 11:36:44.454893,Sebha,Grocery,pos_terminal,0,0
f2485fe5e2,U0970,M168,6.47,2024-09-12 04:10:21.471616,Misrata,Fuel,mobile,0,0
a4f0bea149,U0941,M156,47.25,2025-05-18 05:48:13.473102,Tobruk,Fuel,web,0,0
3c64394b66,U0317,M133,29.59,2024-10-24 06:20:00.462178,Misrata,Travel,mobile,0,0
979af24523,U0477,M052,86.82,2024-10-11 07:21:12.457625,Tripoli,Clothing,pos_terminal,0,1
d1cea552de,U0663,M117,61.26,2025-04-11 01:30:15.457773,Tobruk,Clothing,pos_terminal,0,0
9d45a52508,U0848,M006,14.2,2025-05-18 19:01:27.479827,Misrata,Travel,mobile,0,0
5caa8f5616,U0367,M175,146.86,2025-05-13 02:02:15.479920,Misrata,Fuel,mobile,0,0
bb10abcb51,U0943,M080,88.56,2024-08-31 12:34:04.453677,Sebha,Travel,web,0,0
3264d6c552,U0724,M003,106.45,2025-02-09 05:10:25.445979,Tripoli,Grocery,web,0,0
98da9b30ff,U0762,M015,40.53,2024-10-21 23:45:50.478332,Benghazi,Fuel,web,0,0
d833cdd47d,U0131,M175,10.15,2024-12-11 09:45:59.448924,Tobruk,Clothing,mobile,1,0
8f0ab743dd,U0189,M110,40.56,2025-04-05 11:28:39.444176,Misrata,Clothing,web,0,0
2d12751e2e,U0413,M072,127.34,2025-05-31 03:07:19.443233,Tobruk,Clothing,web,0,0
e3d8292924,U0401,M063,5.36,2025-02-01 15:56:46.453784,Tripoli,Travel,mobile,0,0
324aec796a,U0529,M104,14.43,2025-02-24 04:51:26.472740,Tripoli,Travel,web,0,0
47f02402c0,U0666,M067,195.25,2024-10-01 19:32:00.477403,Sebha,Grocery,web,0,0
129d3b6f12,U0949,M009,31.58,2024-10-12 22:47:01.448435,Tobruk,Clothing,mobile,0,0
3c989e7156,U0173,M183,85.65,2025-01-30 00:54:17.475089,Benghazi,Electronics,mobile,0,0
f7d7bd7e5f,U0539,M032,23.16,2025-02-22 10:22:32.447919,Sebha,Fuel,pos_terminal,0,0
1cf05f8c0b,U0338,M037,1.15,2025-04-03 03:28:53.468275,Tobruk,Electronics,mobile,0,0
d222d17336,U0378,M104,112.7,2024-11-13 14:26:35.446529,Sebha,Clothing,pos_terminal,0,0
aeb9732c3f,U0771,M135,43.05,2025-03-03 18:01:03.477330,Tripoli,Grocery,mobile,0,0
f239f2d3bc,U0987,M185,11.82,2025-03-10 19:03:21.462052,Tripoli,Fuel,mobile,0,0
3fc8fe96eb,U0883,M130,39.13,2025-02-25 04:10:26.457704,Misrata,Fuel,web,1,0
29d730807e,U0480,M160,12.61,2025-04-25 15:25:16.457786,Tobruk,Clothing,pos_terminal,0,0
e081ac6c35,U0829,M066,105,2025-06-15 01:57:35.454744,Sebha,Electronics,pos_terminal,0,0
0ddce556bc,U0151,M188,66.11,2025-06-10 19:44:25.457845,Benghazi,Electronics,pos_terminal,0,0
83dd083361,U0695,M022,32.54,2025-01-31 07:59:34.472539,Tobruk,Clothing,pos_terminal,0,0
8a0f16386a,U0050,M044,14.28,2024-11-15 07:40:48.451741,Misrata,Clothing,web,0,0
7e2638593d,U0085,M147,247.6,2024-10-22 02:35:46.478567,Benghazi,Fuel,web,0,0
8aa7396b43,U0483,M193,49.95,2024-11-28 20:48:11.444270,Sebha,Clothing,pos_terminal,0,0
568e23d1db,U0320,M192,4.24,2024-11-04 13:19:34.473720,Benghazi,Electronics,mobile,0,0
fc9702107b,U0368,M079,104.18,2024-07-07 05:18:20.475006,Misrata,Electronics,mobile,0,0
8a23fa80e1,U0546,M077,98.41,2025-01-03 10:42:11.479544,Benghazi,Fuel,web,0,0
88aa71ce88,U0934,M193,121.92,2024-07-14 21:13:57.446144,Misrata,Electronics,web,0,0
356bc0db51,U0532,M115,6.09,2024-09-11 01:51:11.466844,Tobruk,Electronics,mobile,0,0
f15b3e73e0,U0973,M017,132.06,2024-10-17 19:02:12.471804,Sebha,Electronics,web,0,0
fce5c3591d,U0982,M183,15.47,2025-04-19 10:22:26.453199,Tripoli,Electronics,pos_terminal,0,0
b55c07dc3f,U0426,M051,19.63,2024-11-04 20:45:27.453074,Tripoli,Fuel,pos_terminal,0,0
ba92876c4a,U0593,M075,66.78,2025-02-23 00:32:52.469793,Misrata,Electronics,pos_terminal,0,0
490f2af94e,U0082,M165,15.53,2025-01-23 21:36:44.472667,Benghazi,Fuel,web,0,0
075ca9b36e,U0461,M045,1.26,2024-12-29 11:31:17.464867,Misrata,Electronics,web,0,0
3c529b421d,U0314,M002,11.1,2025-01-28 19:43:01.481050,Misrata,Clothing,pos_terminal,0,0
f130cb66f2,U0153,M117,183.99,2025-04-11 05:27:41.444128,Sebha,Travel,web,0,0
d98c53b22a,U0862,M015,32.83,2024-07-30 11:09:56.444602,Sebha,Clothing,web,0,0
6983bb5abb,U0050,M115,11.52,2024-12-21 00:09:34.478096,Tobruk,Grocery,mobile,0,0
b7aa9f1976,U0488,M031,293.78,2025-06-04 16:22:24.449861,Sebha,Grocery,web,0,0
9f191dfcda,U0160,M136,91.21,2025-02-26 00:01:10.459412,Tobruk,Travel,mobile,0,0
adf76c61dc,U0888,M103,185.4,2025-06-15 00:53:23.476422,Benghazi,Electronics,pos_terminal,0,0
75b004aa5c,U0012,M026,4.83,2024-12-08 03:14:48.454274,Benghazi,Fuel,web,0,0
6dba63c386,U0078,M075,8.26,2024-11-12 07:21:38.449722,Tripoli,Travel,pos_terminal,0,0
10507df59d,U0205,M167,45.03,2024-11-25 13:02:32.462149,Tobruk,Grocery,mobile,0,0
9a41cdf785,U0417,M035,18.65,2024-06-29 14:23:34.446610,Benghazi,Fuel,pos_terminal,0,0
b39798717c,U0044,M029,77.01,2024-09-30 09:54:24.449577,Sebha,Grocery,mobile,0,0
a4a8a5983f,U0132,M026,5.98,2025-01-09 13:03:30.470458,Misrata,Travel,mobile,1,0
6ee519d25b,U0712,M006,3.3,2024-11-17 23:58:35.442357,Misrata,Travel,mobile,0,0
d9e720c9a2,U0310,M182,72.83,2025-06-18 20:17:45.453989,Misrata,Grocery,pos_terminal,0,0
84377071be,U0055,M197,95.9,2024-07-13 19:43:29.458489,Tobruk,Electronics,pos_terminal,0,1
24b5dd243f,U0457,M102,60.84,2025-02-22 20:06:40.473945,Sebha,Travel,mobile,0,0
e95acaa19f,U0797,M140,92.69,2024-10-24 03:32:36.447448,Tripoli,Travel,web,0,0
08693c92de,U0914,M122,73.72,2024-06-25 05:15:15.471852,Tripoli,Travel,pos_terminal,0,0
f3970feced,U0279,M143,7.55,2024-08-01 07:32:21.455576,Tobruk,Travel,mobile,0,0
256b0a746c,U0762,M030,16.11,2025-01-14 13:10:57.476595,Benghazi,Travel,mobile,0,0
a1eb317e31,U0682,M161,10.96,2024-07-15 17:52:57.458384,Tripoli,Electronics,pos_terminal,0,0
f3c17814cf,U0302,M018,113.85,2024-09-15 23:28:59.474131,Sebha,Clothing,mobile,0,0
b4016a25d9,U0870,M181,66.42,2024-09-02 00:57:46.473938,Tripoli,Electronics,mobile,0,0
8393687a91,U0968,M101,32.35,2024-11-25 06:01:02.449292,Benghazi,Electronics,mobile,0,0
2e93c55589,U0389,M052,7.33,2024-08-14 13:30:58.482107,Tobruk,Fuel,web,0,0
2a720b2e7c,U0166,M055,61.93,2024-11-30 17:50:16.456033,Tripoli,Travel,pos_terminal,0,0
da1b05c0af,U0796,M183,123.92,2025-04-09 06:34:30.446438,Benghazi,Travel,web,0,0
c625a0f9b0,U0833,M064,29.65,2024-10-29 21:53:46.465649,Tobruk,Fuel,pos_terminal,0,0
1e1d412e00,U0354,M184,1.19,2025-03-20 00:19:01.451629,Benghazi,Clothing,web,0,0
8c3abbaed6,U0745,M069,13.5,2024-12-05 21:50:43.461948,Tripoli,Electronics,mobile,0,0
a95b6e4faf,U0259,M016,40.86,2024-08-30 05:02:42.471080,Misrata,Travel,mobile,0,0
55e2ae3590,U0769,M184,107.53,2025-03-17 04:15:00.450771,Tobruk,Grocery,web,0,0
e5fe01631f,U0929,M176,41.63,2024-06-27 22:55:32.457271,Tripoli,Electronics,pos_terminal,0,0
a8b2e30718,U0796,M148,54.51,2025-04-29 23:30:52.482068,Sebha,Grocery,mobile,0,0
a3cb6d5436,U0184,M143,74.16,2024-07-25 12:12:36.450509,Benghazi,Clothing,web,0,0
336062d56b,U0072,M146,33.81,2024-10-29 20:36:58.477306,Benghazi,Grocery,mobile,0,0
224e07d7bd,U0101,M006,95.83,2025-03-17 11:44:09.477128,Tripoli,Grocery,web,0,0
70a2798e07,U0490,M163,34.74,2024-07-01 06:32:15.473196,Benghazi,Clothing,mobile,0,0
7fec6d9a30,U0246,M096,78.25,2025-02-04 03:24:21.471649,Tobruk,Travel,mobile,0,0
05bb9e6c72,U0967,M138,20.27,2025-02-07 15:59:12.479427,Misrata,Clothing,pos_terminal,0,0
b67d5eee0f,U0990,M194,30.12,2024-08-26 10:32:07.463679,Sebha,Clothing,pos_terminal,0,0
f3baeb1ea6,U0616,M037,71.37,2025-03-31 07:57:01.477865,Benghazi,Electronics,mobile,0,0
ead6c49da6,U0264,M086,35.71,2024-07-09 09:15:58.448946,Tobruk,Electronics,mobile,0,0
ae9f998caa,U0918,M187,33.71,2024-10-24 13:53:15.451737,Benghazi,Grocery,web,0,0
41bb528a45,U0242,M078,92.67,2025-04-16 04:04:01.463548,Tobruk,Electronics,pos_terminal,0,0
6df868a1bc,U0607,M083,40.08,2025-04-21 02:16:15.476068,Misrata,Fuel,mobile,0,0
ca98942788,U0103,M149,16.38,2025-03-17 23:07:11.461348,Benghazi,Fuel,mobile,0,0
9bd0678497,U0173,M127,32.19,2025-02-16 10:01:08.447745,Benghazi,Clothing,web,0,0
31c5491cd3,U0198,M064,35.07,2024-07-14 09:44:49.479897,Tobruk,Grocery,web,0,0
